Operators	MIMO_layers
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	3.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	3.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	3.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	3.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	3.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	3.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	3.0
O_Sp100	3.0
O_Sp100	3.0
O_Sp100	3.0
O_Sp100	3.0
O_Sp100	4.0
O_Sp100	3.0
O_Sp100	4.0
O_Sp100	3.0
O_Sp100	3.0
O_Sp100	3.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	3.0
O_Sp100	3.0
O_Sp100	3.0
O_Sp100	3.0
O_Sp100	3.0
O_Sp100	4.0
O_Sp100	3.0
O_Sp100	4.0
O_Sp100	3.0
O_Sp100	3.0
O_Sp100	4.0
O_Sp100	3.0
O_Sp100	3.0
O_Sp100	3.0
O_Sp100	3.0
O_Sp100	3.0
O_Sp100	4.0
O_Sp100	3.0
O_Sp100	3.0
O_Sp100	4.0
O_Sp100	3.0
O_Sp100	3.0
O_Sp100	3.0
O_Sp100	3.0
O_Sp100	3.0
O_Sp100	3.0
O_Sp100	3.0
O_Sp100	3.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	3.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	3.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	3.0
O_Sp100	3.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	3.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	3.0
O_Sp100	3.0
O_Sp100	4.0
O_Sp100	3.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	3.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	3.0
O_Sp100	3.0
O_Sp100	4.0
O_Sp100	3.0
O_Sp100	3.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	3.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	3.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	3.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	3.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	3.0
O_Sp100	3.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	3.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	3.0
O_Sp100	3.0
O_Sp100	4.0
O_Sp100	3.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	3.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	3.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	3.0
O_Sp100	3.0
O_Sp100	3.0
O_Sp100	4.0
O_Sp100	3.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	3.0
O_Sp100	4.0
O_Sp100	3.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	3.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	3.0
O_Sp100	3.0
O_Sp100	4.0
O_Sp100	3.0
O_Sp100	3.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	3.0
O_Sp100	3.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	3.0
O_Sp100	4.0
O_Sp100	3.0
O_Sp100	4.0
O_Sp100	3.0
O_Sp100	3.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	3.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	3.0
O_Sp100	4.0
O_Sp100	3.0
O_Sp100	3.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	3.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	3.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	3.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	3.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	3.0
O_Sp100	3.0
O_Sp100	3.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	3.0
O_Sp100	3.0
O_Sp100	3.0
O_Sp100	3.0
O_Sp100	3.0
O_Sp100	3.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	3.0
O_Sp100	3.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	3.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	3.0
O_Sp100	3.0
O_Sp100	3.0
O_Sp100	4.0
O_Sp100	3.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	3.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	3.0
O_Sp100	3.0
O_Sp100	3.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	3.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	3.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	3.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	3.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	4.0
O_Sp100	255.0
O_Sp100	4.0
O_Sp100	3.8
O_Sp100	4.0
O_Sp100	4.0
O_Sp90	1.0
O_Sp90	3.0
O_Sp90	4.0
O_Sp90	2.0
O_Sp90	3.0
O_Sp90	4.0
O_Sp90	4.0
O_Sp90	3.0
O_Sp90	3.0
O_Sp90	4.0
O_Sp90	4.0
O_Sp90	3.0
O_Sp90	3.0
O_Sp90	4.0
O_Sp90	4.0
O_Sp90	4.0
O_Sp90	4.0
O_Sp90	4.0
O_Sp90	4.0
O_Sp90	4.0
O_Sp90	4.0
O_Sp90	4.0
O_Sp90	4.0
O_Sp90	4.0
O_Sp90	4.0
O_Sp90	4.0
O_Sp90	4.0
O_Sp90	4.0
O_Sp90	4.0
O_Sp90	4.0
O_Sp90	4.0
O_Sp90	4.0
O_Sp90	4.0
O_Sp90	4.0
O_Sp90	4.0
O_Sp90	4.0
O_Sp90	4.0
O_Sp90	4.0
O_Sp90	4.0
O_Sp90	4.0
O_Sp90	4.0
O_Sp90	264.0
O_Sp90	4.0
O_Sp90	4.0
O_Sp90	1.0
O_Sp90	1.0
O_Sp90	1.0
O_Sp90	3.0
O_Sp90	2.0
O_Sp90	3.0
O_Sp90	3.0
O_Sp90	3.0
O_Sp90	3.0
O_Sp90	3.0
O_Sp90	4.0
O_Sp90	4.0
O_Sp90	259.0
O_Sp90	4.0
O_Sp90	3.0
O_Sp90	1.0
O_Sp90	1.0
O_Sp90	2.0
O_Sp90	2.0
O_Sp90	2.0
O_Sp90	2.0
O_Sp90	2.0
O_Sp90	2.0
O_Sp90	2.0
O_Sp90	2.0
O_Sp90	2.0
O_Sp90	2.0
O_Sp90	2.0
O_Sp90	2.0
O_Sp90	2.0
O_Sp90	2.0
O_Sp90	2.0
O_Sp90	2.0
O_Sp90	2.0
O_Sp90	2.0
O_Sp90	2.0
O_Sp90	2.0
O_Sp90	2.0
O_Sp90	2.0
O_Sp90	2.0
O_Sp90	2.0
O_Sp90	2.0
O_Sp90	2.0
O_Sp90	2.0
O_Sp90	2.0
O_Sp90	2.0
O_Sp90	2.0
O_Sp90	2.0
O_Sp90	2.0
O_Sp90	2.0
O_Sp90	2.0
O_Sp90	2.0
O_Sp90	2.0
O_Sp90	2.0
O_Sp90	2.0
O_Sp90	2.0
O_Sp90	2.0
O_Sp90	2.0
O_Sp90	2.0
O_Sp90	2.0
O_Sp90	2.0
O_Sp90	2.0
O_Sp90	2.0
O_Sp90	2.0
O_Sp90	2.0
O_Sp90	2.0
O_Sp90	2.0
O_Sp90	3.0
O_Sp90	2.0
O_Sp90	2.0
O_Sp90	2.0
O_Sp90	2.0
O_Sp90	2.0
O_Sp90	2.0
O_Sp90	2.0
O_Sp90	2.0
O_Sp90	2.0
O_Sp90	2.0
O_Sp90	2.0
O_Sp90	2.0
O_Sp90	3.0
O_Sp90	2.0
O_Sp90	2.0
O_Sp90	2.0
O_Sp90	3.0
O_Sp90	3.0
O_Sp90	3.0
O_Sp90	3.0
O_Sp90	3.0
O_Sp90	3.0
O_Sp90	3.0
O_Sp90	3.0
O_Sp90	3.0
O_Sp90	3.0
O_Sp90	3.0
O_Sp90	2.0
O_Sp90	3.0
O_Sp90	3.0
O_Sp90	2.0
O_Sp90	2.0
O_Sp90	3.0
O_Sp90	3.0
O_Sp90	3.0
O_Sp90	2.0
O_Sp90	3.0
